timestamp,employee,door,floor,room,timestamp_readable
1677077117,168802,2-0,2,0,2023-02-22 13:55:17
1677077122,168867,4-0,4,0,2023-02-22 13:55:22
1677077127,168877,2-0,2,0,2023-02-22 13:55:27
1677077128,168852,4-22,4,22,2023-02-22 13:55:28
1677077133,168793,6-0,6,0,2023-02-22 13:55:33
1677077137,168879,0-0,0,0,2023-02-22 13:55:37
1677077142,168882,2-17,2,17,2023-02-22 13:55:42
1677077148,168819,3-2,3,2,2023-02-22 13:55:48
1677077153,168823,5-21,5,21,2023-02-22 13:55:53
1677077159,168824,2-13,2,13,2023-02-22 13:55:59
1677077161,168787,3-0,3,0,2023-02-22 13:56:01
1677077167,168795,5-3,5,3,2023-02-22 13:56:07
1677077169,168870,0-0,0,0,2023-02-22 13:56:09
1677077172,168872,6-6,6,6,2023-02-22 13:56:12
1677077178,168843,2-0,2,0,2023-02-22 13:56:18
1677077181,168823,5-2,5,2,2023-02-22 13:56:21
1677077184,168805,5-22,5,22,2023-02-22 13:56:24
1677077189,168777,5-22,5,22,2023-02-22 13:56:29
1677077191,168834,6-11,6,11,2023-02-22 13:56:31
1677077196,168869,2-14,2,14,2023-02-22 13:56:36
1677077197,168865,4-0,4,0,2023-02-22 13:56:37
1677077202,168841,3-10,3,10,2023-02-22 13:56:42
1677077203,168878,5-1,5,1,2023-02-22 13:56:43
1677077206,168897,2-17,2,17,2023-02-22 13:56:46
1677077210,168872,6-7,6,7,2023-02-22 13:56:50
1677077216,168785,2-14,2,14,2023-02-22 13:56:56
1677077222,168785,2-18,2,18,2023-02-22 13:57:02
1677077223,168827,5-2,5,2,2023-02-22 13:57:03
1677077225,168873,6-19,6,19,2023-02-22 13:57:05
1677077229,168898,5-0,5,0,2023-02-22 13:57:09
1677077232,168867,4-3,4,3,2023-02-22 13:57:12
1677077235,168829,6-13,6,13,2023-02-22 13:57:15
1677077237,168801,4-0,4,0,2023-02-22 13:57:17
1677077240,168775,6-4,6,4,2023-02-22 13:57:20
1677077244,168812,2-21,2,21,2023-02-22 13:57:24
1677077249,168783,4-24,4,24,2023-02-22 13:57:29
1677077250,168830,6-2,6,2,2023-02-22 13:57:30
1677077252,168848,5-9,5,9,2023-02-22 13:57:32
1677077255,168854,1-25,1,25,2023-02-22 13:57:35
1677077257,168809,3-0,3,0,2023-02-22 13:57:37
1677077263,168834,6-17,6,17,2023-02-22 13:57:43
1677077267,168830,6-7,6,7,2023-02-22 13:57:47
1677077271,168848,5-18,5,18,2023-02-22 13:57:51
1677077274,168869,2-13,2,13,2023-02-22 13:57:54
1677077275,168827,5-23,5,23,2023-02-22 13:57:55
1677077281,168795,5-9,5,9,2023-02-22 13:58:01
1677077286,168857,2-1,2,1,2023-02-22 13:58:06
1677077287,168854,3-0,3,0,2023-02-22 13:58:07
1677077288,168840,2-3,2,3,2023-02-22 13:58:08
1677077290,168823,5-7,5,7,2023-02-22 13:58:10
1677077295,168843,3-0,3,0,2023-02-22 13:58:15
1677077300,168834,6-15,6,15,2023-02-22 13:58:20
1677077304,168881,2-14,2,14,2023-02-22 13:58:24
1677077307,168836,6-0,6,0,2023-02-22 13:58:27
1677077308,168794,5-8,5,8,2023-02-22 13:58:28
1677077312,168837,6-12,6,12,2023-02-22 13:58:32
1677077314,168832,1-19,1,19,2023-02-22 13:58:34
1677077318,168794,5-20,5,20,2023-02-22 13:58:38
1677077324,168894,3-0,3,0,2023-02-22 13:58:44
1677077325,168889,3-7,3,7,2023-02-22 13:58:45
1677077330,168811,5-0,5,0,2023-02-22 13:58:50
1677077331,168846,2-0,2,0,2023-02-22 13:58:51
1677077335,168813,4-2,4,2,2023-02-22 13:58:55
1677077339,168837,6-21,6,21,2023-02-22 13:58:59
1677077345,168819,3-7,3,7,2023-02-22 13:59:05
1677077351,168814,3-24,3,24,2023-02-22 13:59:11
1677077359,168843,3-7,3,7,2023-02-22 13:59:19
1677077360,168827,5-15,5,15,2023-02-22 13:59:20
1677077361,168891,6-14,6,14,2023-02-22 13:59:21
1677077362,168797,2-19,2,19,2023-02-22 13:59:22
1677077367,168792,5-0,5,0,2023-02-22 13:59:27
1677077373,168830,6-25,6,25,2023-02-22 13:59:33
1677077376,168860,2-21,2,21,2023-02-22 13:59:36
1677077377,168819,3-22,3,22,2023-02-22 13:59:37
1677077379,168867,4-13,4,13,2023-02-22 13:59:39
1677077383,168814,3-21,3,21,2023-02-22 13:59:43
1677077384,168823,4-0,4,0,2023-02-22 13:59:44
1677077389,168873,3-0,3,0,2023-02-22 13:59:49
1677077392,168826,4-0,4,0,2023-02-22 13:59:52
1677077394,168861,2-6,2,6,2023-02-22 13:59:54
1677077398,168865,4-11,4,11,2023-02-22 13:59:58
1677077400,168779,6-17,6,17,2023-02-22 14:00:00
1677077403,168857,2-3,2,3,2023-02-22 14:00:03
1677077406,168892,6-0,6,0,2023-02-22 14:00:06
1677077407,168794,5-1,5,1,2023-02-22 14:00:07
1677077409,168870,4-0,4,0,2023-02-22 14:00:09
1677077410,168889,3-6,3,6,2023-02-22 14:00:10
1677077413,168863,6-18,6,18,2023-02-22 14:00:13
1677077419,168778,4-17,4,17,2023-02-22 14:00:19
1677077421,168781,6-5,6,5,2023-02-22 14:00:21
1677077425,168889,3-0,3,0,2023-02-22 14:00:25
1677077430,168798,0-0,0,0,2023-02-22 14:00:30
1677077432,168870,4-22,4,22,2023-02-22 14:00:32
1677077438,168793,6-3,6,3,2023-02-22 14:00:38
1677077444,168833,1-12,1,12,2023-02-22 14:00:44
1677077449,168850,5-3,5,3,2023-02-22 14:00:49
1677077454,168813,4-5,4,5,2023-02-22 14:00:54
1677077455,168797,2-22,2,22,2023-02-22 14:00:55
1677077456,168863,1-0,1,0,2023-02-22 14:00:56
1677077459,168797,2-16,2,16,2023-02-22 14:00:59
1677077464,168813,4-14,4,14,2023-02-22 14:01:04
1677077465,168872,6-10,6,10,2023-02-22 14:01:05
1677077469,168894,3-3,3,3,2023-02-22 14:01:09
1677077470,168817,2-3,2,3,2023-02-22 14:01:10
1677077472,168801,4-0,4,0,2023-02-22 14:01:12
1677077474,168895,2-15,2,15,2023-02-22 14:01:14
1677077475,168847,4-18,4,18,2023-02-22 14:01:15
1677077476,168781,6-24,6,24,2023-02-22 14:01:16
1677077479,168880,6-2,6,2,2023-02-22 14:01:19
1677077480,168819,5-0,5,0,2023-02-22 14:01:20
1677077484,168837,6-1,6,1,2023-02-22 14:01:24
1677077486,168845,1-25,1,25,2023-02-22 14:01:26
1677077490,168808,6-23,6,23,2023-02-22 14:01:30
1677077495,168831,6-20,6,20,2023-02-22 14:01:35
1677077500,168838,2-17,2,17,2023-02-22 14:01:40
1677077503,168841,3-1,3,1,2023-02-22 14:01:43
1677077508,168845,1-22,1,22,2023-02-22 14:01:48
1677077512,168824,2-6,2,6,2023-02-22 14:01:52
1677077513,168822,3-22,3,22,2023-02-22 14:01:53
1677077519,168851,2-17,2,17,2023-02-22 14:01:59
1677077522,168892,6-8,6,8,2023-02-22 14:02:02
1677077525,168893,2-2,2,2,2023-02-22 14:02:05
1677077531,168882,2-19,2,19,2023-02-22 14:02:11
1677077534,168792,1-0,1,0,2023-02-22 14:02:14
1677077536,168892,3-0,3,0,2023-02-22 14:02:16
1677077538,168866,3-0,3,0,2023-02-22 14:02:18
1677077542,168877,4-0,4,0,2023-02-22 14:02:22
1677077544,168883,5-22,5,22,2023-02-22 14:02:24
1677077550,168844,3-0,3,0,2023-02-22 14:02:30
1677077556,168846,2-17,2,17,2023-02-22 14:02:36
1677077561,168846,5-0,5,0,2023-02-22 14:02:41
1677077566,168865,4-20,4,20,2023-02-22 14:02:46
1677077571,168813,4-20,4,20,2023-02-22 14:02:51
1677077574,168842,4-6,4,6,2023-02-22 14:02:54
1677077576,168898,5-15,5,15,2023-02-22 14:02:56
1677077578,168877,4-24,4,24,2023-02-22 14:02:58
1677077581,168847,4-24,4,24,2023-02-22 14:03:01
1677077586,168811,5-25,5,25,2023-02-22 14:03:06
1677077590,168847,4-18,4,18,2023-02-22 14:03:10
1677077596,168895,2-10,2,10,2023-02-22 14:03:16
1677077597,168811,3-0,3,0,2023-02-22 14:03:17
1677077601,168799,5-24,5,24,2023-02-22 14:03:21
1677077606,168891,6-5,6,5,2023-02-22 14:03:26
1677077607,168874,1-19,1,19,2023-02-22 14:03:27
1677077608,168804,6-14,6,14,2023-02-22 14:03:28
1677077613,168804,4-0,4,0,2023-02-22 14:03:33
1677077619,168828,3-21,3,21,2023-02-22 14:03:39
1677077621,168869,2-17,2,17,2023-02-22 14:03:41
1677077626,168844,1-0,1,0,2023-02-22 14:03:46
1677077630,168855,4-3,4,3,2023-02-22 14:03:50
1677077635,168898,5-4,5,4,2023-02-22 14:03:55
1677077638,168824,2-4,2,4,2023-02-22 14:03:58
1677077644,168883,5-4,5,4,2023-02-22 14:04:04
1677077647,168835,0-0,0,0,2023-02-22 14:04:07
1677077652,168779,6-17,6,17,2023-02-22 14:04:12
1677077653,168856,3-0,3,0,2023-02-22 14:04:13
1677077656,168898,5-17,5,17,2023-02-22 14:04:16
1677077661,168780,1-22,1,22,2023-02-22 14:04:21
1677077664,168846,5-20,5,20,2023-02-22 14:04:24
1677077666,168890,4-16,4,16,2023-02-22 14:04:26
1677077668,168882,2-13,2,13,2023-02-22 14:04:28
1677077671,168775,6-10,6,10,2023-02-22 14:04:31
1677077676,168870,4-17,4,17,2023-02-22 14:04:36
1677077678,168788,1-25,1,25,2023-02-22 14:04:38
1677077682,168804,4-12,4,12,2023-02-22 14:04:42
1677077685,168843,3-14,3,14,2023-02-22 14:04:45
1677077690,168865,4-21,4,21,2023-02-22 14:04:50
1677077695,168883,5-15,5,15,2023-02-22 14:04:55
1677077698,168797,2-18,2,18,2023-02-22 14:04:58
1677077700,168831,6-24,6,24,2023-02-22 14:05:00
1677077706,168812,2-13,2,13,2023-02-22 14:05:06
1677077707,168802,2-2,2,2,2023-02-22 14:05:07
1677077708,168856,3-22,3,22,2023-02-22 14:05:08
1677077712,168852,4-19,4,19,2023-02-22 14:05:12
1677077713,168832,1-13,1,13,2023-02-22 14:05:13
1677077715,168783,4-15,4,15,2023-02-22 14:05:15
1677077722,168780,1-23,1,23,2023-02-22 14:05:22
1677077724,168825,4-2,4,2,2023-02-22 14:05:24
1677077726,168819,5-3,5,3,2023-02-22 14:05:26
1677077729,168852,4-13,4,13,2023-02-22 14:05:29
1677077734,168811,3-19,3,19,2023-02-22 14:05:34
1677077737,168825,4-1,4,1,2023-02-22 14:05:37
1677077738,168821,5-19,5,19,2023-02-22 14:05:38
1677077740,168821,5-19,5,19,2023-02-22 14:05:40
1677077742,168849,0-0,0,0,2023-02-22 14:05:42
1677077747,168821,5-6,5,6,2023-02-22 14:05:47
1677077752,168858,3-0,3,0,2023-02-22 14:05:52
1677077757,168784,6-25,6,25,2023-02-22 14:05:57
1677077761,168818,0-0,0,0,2023-02-22 14:06:01
1677077767,168851,2-7,2,7,2023-02-22 14:06:07
1677077771,168873,3-20,3,20,2023-02-22 14:06:11
1677077775,168828,3-1,3,1,2023-02-22 14:06:15
1677077778,168834,6-6,6,6,2023-02-22 14:06:18
1677077784,168774,1-24,1,24,2023-02-22 14:06:24
1677077789,168836,6-12,6,12,2023-02-22 14:06:29
1677077793,168879,1-0,1,0,2023-02-22 14:06:33
1677077799,168841,3-23,3,23,2023-02-22 14:06:39
1677077805,168816,0-0,0,0,2023-02-22 14:06:45
1677077811,168859,3-0,3,0,2023-02-22 14:06:51
1677077815,168842,5-0,5,0,2023-02-22 14:06:55
1677077816,168846,5-22,5,22,2023-02-22 14:06:56
1677077825,168862,0-0,0,0,2023-02-22 14:07:05
1677077827,168832,1-18,1,18,2023-02-22 14:07:07
1677077829,168858,3-22,3,22,2023-02-22 14:07:09
1677077835,168823,4-18,4,18,2023-02-22 14:07:15
1677077839,168803,1-21,1,21,2023-02-22 14:07:19
1677077843,168808,6-8,6,8,2023-02-22 14:07:23
1677077846,168789,1-8,1,8,2023-02-22 14:07:26
1677077850,168863,1-7,1,7,2023-02-22 14:07:30
1677077856,168808,5-0,5,0,2023-02-22 14:07:36
1677077857,168842,5-23,5,23,2023-02-22 14:07:37
1677077858,168847,4-1,4,1,2023-02-22 14:07:38
1677077863,168847,4-22,4,22,2023-02-22 14:07:43
1677077865,168827,3-0,3,0,2023-02-22 14:07:45
1677077870,168890,2-0,2,0,2023-02-22 14:07:50
1677077875,168859,0-0,0,0,2023-02-22 14:07:55
1677077878,168813,3-0,3,0,2023-02-22 14:07:58
1677077889,168866,6-0,6,0,2023-02-22 14:08:09
1677077891,168864,5-16,5,16,2023-02-22 14:08:11
1677077897,168872,6-13,6,13,2023-02-22 14:08:17
1677077903,168883,5-13,5,13,2023-02-22 14:08:23
1677077907,168871,1-20,1,20,2023-02-22 14:08:27
1677077912,168775,6-22,6,22,2023-02-22 14:08:32
1677077913,168874,1-0,1,0,2023-02-22 14:08:33
1677077918,168795,5-7,5,7,2023-02-22 14:08:38
1677077922,168859,3-0,3,0,2023-02-22 14:08:42
1677077926,168849,2-0,2,0,2023-02-22 14:08:46
1677077927,168837,6-17,6,17,2023-02-22 14:08:47
1677077931,168836,2-0,2,0,2023-02-22 14:08:51
1677077932,168855,4-23,4,23,2023-02-22 14:08:52
1677077934,168836,2-16,2,16,2023-02-22 14:08:54
1677077935,168867,4-13,4,13,2023-02-22 14:08:55
1677077939,168878,5-5,5,5,2023-02-22 14:08:59
1677077942,168882,2-4,2,4,2023-02-22 14:09:02
1677077948,168805,3-0,3,0,2023-02-22 14:09:08
1677077952,168847,4-19,4,19,2023-02-22 14:09:12
1677077955,168800,4-23,4,23,2023-02-22 14:09:15
1677077958,168814,3-22,3,22,2023-02-22 14:09:18
1677077960,168794,5-20,5,20,2023-02-22 14:09:20
1677077966,168802,2-5,2,5,2023-02-22 14:09:26
1677077971,168881,2-12,2,12,2023-02-22 14:09:31
1677077976,168859,3-7,3,7,2023-02-22 14:09:36
1677077981,168872,6-6,6,6,2023-02-22 14:09:41
1677077984,168857,2-8,2,8,2023-02-22 14:09:44
1677077988,168809,0-0,0,0,2023-02-22 14:09:48
1677077989,168801,6-0,6,0,2023-02-22 14:09:49
1677077990,168780,1-10,1,10,2023-02-22 14:09:50
1677077993,168865,4-22,4,22,2023-02-22 14:09:53
1677077994,168842,5-8,5,8,2023-02-22 14:09:54
1677078000,168788,1-1,1,1,2023-02-22 14:10:00
1677078001,168847,4-17,4,17,2023-02-22 14:10:01
1677078002,168785,0-0,0,0,2023-02-22 14:10:02
1677078003,168869,2-23,2,23,2023-02-22 14:10:03
1677078008,168781,6-9,6,9,2023-02-22 14:10:08
1677078010,168893,2-9,2,9,2023-02-22 14:10:10
1677078013,168803,1-8,1,8,2023-02-22 14:10:13
1677078018,168782,6-0,6,0,2023-02-22 14:10:18
1677078019,168797,2-11,2,11,2023-02-22 14:10:19
1677078020,168843,3-21,3,21,2023-02-22 14:10:20
1677078026,168859,3-10,3,10,2023-02-22 14:10:26
1677078031,168857,2-4,2,4,2023-02-22 14:10:31
1677078034,168856,3-6,3,6,2023-02-22 14:10:34
1677078043,168793,6-20,6,20,2023-02-22 14:10:43
1677078045,168857,2-6,2,6,2023-02-22 14:10:45
1677078051,168843,3-8,3,8,2023-02-22 14:10:51
1677078053,168860,2-7,2,7,2023-02-22 14:10:53
1677078056,168830,2-0,2,0,2023-02-22 14:10:56
1677078058,168861,2-7,2,7,2023-02-22 14:10:58
1677078064,168793,6-7,6,7,2023-02-22 14:11:04
1677078069,168810,5-0,5,0,2023-02-22 14:11:09
1677078073,168853,4-0,4,0,2023-02-22 14:11:13
1677078078,168840,2-7,2,7,2023-02-22 14:11:18
1677078079,168883,5-7,5,7,2023-02-22 14:11:19
1677078080,168879,1-15,1,15,2023-02-22 14:11:20
1677078086,168895,2-15,2,15,2023-02-22 14:11:26
1677078088,168871,1-20,1,20,2023-02-22 14:11:28
1677078091,168867,4-3,4,3,2023-02-22 14:11:31
1677078096,168845,1-20,1,20,2023-02-22 14:11:36
1677078098,168864,5-22,5,22,2023-02-22 14:11:38
1677078102,168866,6-13,6,13,2023-02-22 14:11:42
1677078107,168864,5-23,5,23,2023-02-22 14:11:47
1677078110,168865,4-23,4,23,2023-02-22 14:11:50
1677078115,168891,6-3,6,3,2023-02-22 14:11:55
1677078116,168792,1-16,1,16,2023-02-22 14:11:56
1677078119,168893,2-13,2,13,2023-02-22 14:11:59
1677078122,168791,0-0,0,0,2023-02-22 14:12:02
1677078124,168798,4-0,4,0,2023-02-22 14:12:04
1677078125,168873,3-6,3,6,2023-02-22 14:12:05
1677078130,168804,4-5,4,5,2023-02-22 14:12:10
1677078131,168846,5-21,5,21,2023-02-22 14:12:11
1677078135,168840,2-22,2,22,2023-02-22 14:12:15
1677078138,168785,5-0,5,0,2023-02-22 14:12:18
1677078144,168833,0-0,0,0,2023-02-22 14:12:24
1677078146,168876,1-7,1,7,2023-02-22 14:12:26
1677078147,168778,5-0,5,0,2023-02-22 14:12:27
1677078152,168860,2-1,2,1,2023-02-22 14:12:32
1677078154,168812,2-16,2,16,2023-02-22 14:12:34
1677078155,168789,2-0,2,0,2023-02-22 14:12:35
1677078157,168827,3-1,3,1,2023-02-22 14:12:37
1677078163,168782,1-0,1,0,2023-02-22 14:12:43
1677078165,168841,3-19,3,19,2023-02-22 14:12:45
1677078169,168788,1-24,1,24,2023-02-22 14:12:49
1677078170,168785,5-21,5,21,2023-02-22 14:12:50
1677078172,168836,2-19,2,19,2023-02-22 14:12:52
1677078176,168862,6-0,6,0,2023-02-22 14:12:56
1677078182,168875,2-23,2,23,2023-02-22 14:13:02
1677078184,168838,2-25,2,25,2023-02-22 14:13:04
1677078185,168816,3-0,3,0,2023-02-22 14:13:05
1677078187,168841,3-18,3,18,2023-02-22 14:13:07
1677078193,168812,2-8,2,8,2023-02-22 14:13:13
1677078196,168893,2-14,2,14,2023-02-22 14:13:16
1677078200,168878,5-1,5,1,2023-02-22 14:13:20
1677078201,168796,1-0,1,0,2023-02-22 14:13:21
1677078202,168877,4-5,4,5,2023-02-22 14:13:22
1677078206,168852,0-0,0,0,2023-02-22 14:13:26
1677078211,168822,3-7,3,7,2023-02-22 14:13:31
1677078216,168804,1-0,1,0,2023-02-22 14:13:36
1677078222,168892,3-16,3,16,2023-02-22 14:13:42
1677078224,168862,6-21,6,21,2023-02-22 14:13:44
1677078227,168805,3-22,3,22,2023-02-22 14:13:47
1677078233,168855,4-25,4,25,2023-02-22 14:13:53
1677078238,168868,3-17,3,17,2023-02-22 14:13:58
1677078243,168863,1-9,1,9,2023-02-22 14:14:03
1677078247,168827,1-0,1,0,2023-02-22 14:14:07
1677078249,168801,6-16,6,16,2023-02-22 14:14:09
1677078254,168774,1-25,1,25,2023-02-22 14:14:14
1677078255,168836,2-1,2,1,2023-02-22 14:14:15
1677078260,168811,1-0,1,0,2023-02-22 14:14:20
1677078268,168892,3-7,3,7,2023-02-22 14:14:28
1677078271,168774,1-3,1,3,2023-02-22 14:14:31
1677078277,168877,4-0,4,0,2023-02-22 14:14:37
1677078283,168801,6-0,6,0,2023-02-22 14:14:43
1677078285,168803,1-2,1,2,2023-02-22 14:14:45
1677078291,168809,3-0,3,0,2023-02-22 14:14:51
1677078295,168825,4-11,4,11,2023-02-22 14:14:55
1677078300,168785,5-22,5,22,2023-02-22 14:15:00
1677078303,168873,3-3,3,3,2023-02-22 14:15:03
1677078304,168809,3-4,3,4,2023-02-22 14:15:04
1677078305,168870,4-11,4,11,2023-02-22 14:15:05
1677078311,168860,2-6,2,6,2023-02-22 14:15:11
1677078313,168863,1-20,1,20,2023-02-22 14:15:13
1677078316,168774,6-0,6,0,2023-02-22 14:15:16
1677078320,168893,2-19,2,19,2023-02-22 14:15:20
1677078322,168779,6-22,6,22,2023-02-22 14:15:22
1677078326,168788,1-15,1,15,2023-02-22 14:15:26
1677078330,168815,5-10,5,10,2023-02-22 14:15:30
1677078334,168793,6-5,6,5,2023-02-22 14:15:34
1677078339,168889,3-14,3,14,2023-02-22 14:15:39
1677078343,168835,6-0,6,0,2023-02-22 14:15:43
1677078349,168866,6-8,6,8,2023-02-22 14:15:49
1677078352,168795,5-11,5,11,2023-02-22 14:15:52
1677078354,168787,3-24,3,24,2023-02-22 14:15:54
1677078355,168806,5-19,5,19,2023-02-22 14:15:55
1677078357,168877,4-8,4,8,2023-02-22 14:15:57
1677078363,168800,1-0,1,0,2023-02-22 14:16:03
1677078364,168855,4-17,4,17,2023-02-22 14:16:04
1677078367,168830,2-1,2,1,2023-02-22 14:16:07
1677078373,168836,4-0,4,0,2023-02-22 14:16:13
1677078374,168831,6-19,6,19,2023-02-22 14:16:14
1677078379,168859,3-7,3,7,2023-02-22 14:16:19
1677078382,168833,6-0,6,0,2023-02-22 14:16:22
1677078385,168794,5-8,5,8,2023-02-22 14:16:25
1677078388,168853,4-13,4,13,2023-02-22 14:16:28
1677078392,168840,2-15,2,15,2023-02-22 14:16:32
1677078398,168841,3-13,3,13,2023-02-22 14:16:38
1677078402,168834,6-10,6,10,2023-02-22 14:16:42
1677078403,168813,5-0,5,0,2023-02-22 14:16:43
1677078407,168836,4-12,4,12,2023-02-22 14:16:47
1677078410,168897,2-13,2,13,2023-02-22 14:16:50
1677078412,168831,6-3,6,3,2023-02-22 14:16:52
1677078415,168803,5-0,5,0,2023-02-22 14:16:55
1677078419,168893,2-12,2,12,2023-02-22 14:16:59
1677078425,168810,5-15,5,15,2023-02-22 14:17:05
1677078427,168796,4-0,4,0,2023-02-22 14:17:07
1677078431,168783,4-10,4,10,2023-02-22 14:17:11
1677078435,168870,4-7,4,7,2023-02-22 14:17:15
1677078437,168831,6-23,6,23,2023-02-22 14:17:17
1677078443,168872,6-17,6,17,2023-02-22 14:17:23
1677078447,168785,5-6,5,6,2023-02-22 14:17:27
1677078451,168858,5-0,5,0,2023-02-22 14:17:31
1677078457,168875,2-9,2,9,2023-02-22 14:17:37
1677078462,168854,1-0,1,0,2023-02-22 14:17:42
1677078464,168870,4-9,4,9,2023-02-22 14:17:44
1677078466,168787,3-12,3,12,2023-02-22 14:17:46
1677078467,168815,5-4,5,4,2023-02-22 14:17:47
1677078473,168817,2-24,2,24,2023-02-22 14:17:53
1677078475,168838,2-8,2,8,2023-02-22 14:17:55
1677078476,168890,0-0,0,0,2023-02-22 14:17:56
1677078479,168863,1-2,1,2,2023-02-22 14:17:59
1677078484,168857,2-0,2,0,2023-02-22 14:18:04
1677078489,168831,4-0,4,0,2023-02-22 14:18:09
1677078495,168813,5-3,5,3,2023-02-22 14:18:15
1677078499,168822,3-3,3,3,2023-02-22 14:18:19
1677078501,168826,4-14,4,14,2023-02-22 14:18:21
1677078502,168861,2-5,2,5,2023-02-22 14:18:22
1677078503,168812,2-12,2,12,2023-02-22 14:18:23
1677078509,168891,6-0,6,0,2023-02-22 14:18:29
1677078512,168867,5-0,5,0,2023-02-22 14:18:32
1677078517,168839,4-15,4,15,2023-02-22 14:18:37
1677078520,168856,3-3,3,3,2023-02-22 14:18:40
1677078523,168841,3-6,3,6,2023-02-22 14:18:43
1677078525,168897,2-21,2,21,2023-02-22 14:18:45
1677078530,168779,1-0,1,0,2023-02-22 14:18:50
1677078533,168834,6-16,6,16,2023-02-22 14:18:53
1677078536,168829,6-10,6,10,2023-02-22 14:18:56
1677078540,168895,2-11,2,11,2023-02-22 14:19:00
1677078541,168816,3-8,3,8,2023-02-22 14:19:01
1677078545,168830,2-23,2,23,2023-02-22 14:19:05
1677078546,168891,6-20,6,20,2023-02-22 14:19:06
1677078551,168828,3-19,3,19,2023-02-22 14:19:11
1677078556,168805,3-25,3,25,2023-02-22 14:19:16
1677078560,168833,2-0,2,0,2023-02-22 14:19:20
1677078564,168781,6-14,6,14,2023-02-22 14:19:24
1677078566,168795,2-0,2,0,2023-02-22 14:19:26
1677078567,168796,4-25,4,25,2023-02-22 14:19:27
1677078569,168891,6-0,6,0,2023-02-22 14:19:29
1677078575,168828,3-13,3,13,2023-02-22 14:19:35
1677078580,168847,4-19,4,19,2023-02-22 14:19:40
1677078582,168873,3-10,3,10,2023-02-22 14:19:42
1677078587,168783,4-8,4,8,2023-02-22 14:19:47
1677078590,168869,2-0,2,0,2023-02-22 14:19:50
1677078591,168821,5-1,5,1,2023-02-22 14:19:51
1677078594,168866,4-0,4,0,2023-02-22 14:19:54
1677078598,168831,4-6,4,6,2023-02-22 14:19:58
1677078600,168814,3-3,3,3,2023-02-22 14:20:00
1677078603,168898,5-12,5,12,2023-02-22 14:20:03
1677078609,168829,6-14,6,14,2023-02-22 14:20:09
1677078613,168785,5-22,5,22,2023-02-22 14:20:13
1677078618,168790,6-9,6,9,2023-02-22 14:20:18
1677078620,168873,3-4,3,4,2023-02-22 14:20:20
1677078625,168879,1-7,1,7,2023-02-22 14:20:25
1677078629,168841,3-0,3,0,2023-02-22 14:20:29
1677078634,168831,4-3,4,3,2023-02-22 14:20:34
1677078636,168879,4-0,4,0,2023-02-22 14:20:36
1677078638,168893,2-13,2,13,2023-02-22 14:20:38
1677078641,168892,1-0,1,0,2023-02-22 14:20:41
1677078642,168819,5-20,5,20,2023-02-22 14:20:42
1677078645,168814,2-0,2,0,2023-02-22 14:20:45
1677078646,168839,4-19,4,19,2023-02-22 14:20:46
1677078650,168860,4-0,4,0,2023-02-22 14:20:50
1677078651,168858,5-0,5,0,2023-02-22 14:20:51
1677078657,168862,1-0,1,0,2023-02-22 14:20:57
1677078663,168809,3-25,3,25,2023-02-22 14:21:03
1677078669,168798,4-9,4,9,2023-02-22 14:21:09
1677078670,168820,0-0,0,0,2023-02-22 14:21:10
1677078672,168793,6-9,6,9,2023-02-22 14:21:12
1677078677,168819,5-2,5,2,2023-02-22 14:21:17
1677078678,168856,3-18,3,18,2023-02-22 14:21:18
1677078682,168865,4-24,4,24,2023-02-22 14:21:22
1677078684,168849,2-17,2,17,2023-02-22 14:21:24
1677078686,168848,4-0,4,0,2023-02-22 14:21:26
1677078692,168859,3-2,3,2,2023-02-22 14:21:32
1677078699,168849,2-14,2,14,2023-02-22 14:21:39
1677078704,168897,2-10,2,10,2023-02-22 14:21:44
1677078705,168793,0-0,0,0,2023-02-22 14:21:45
1677078710,168791,4-0,4,0,2023-02-22 14:21:50
1677078716,168791,4-19,4,19,2023-02-22 14:21:56
1677078718,168775,0-0,0,0,2023-02-22 14:21:58
1677078720,168835,6-3,6,3,2023-02-22 14:22:00
1677078722,168823,0-0,0,0,2023-02-22 14:22:02
1677078725,168898,3-0,3,0,2023-02-22 14:22:05
1677078727,168844,1-2,1,2,2023-02-22 14:22:07
1677078731,168867,5-23,5,23,2023-02-22 14:22:11
1677078736,168833,2-0,2,0,2023-02-22 14:22:16
1677078739,168838,6-0,6,0,2023-02-22 14:22:19
1677078742,168835,6-12,6,12,2023-02-22 14:22:22
1677078747,168826,4-22,4,22,2023-02-22 14:22:27
1677078753,168840,1-0,1,0,2023-02-22 14:22:33
1677078759,168800,1-13,1,13,2023-02-22 14:22:39
1677078760,168841,3-11,3,11,2023-02-22 14:22:40
1677078764,168781,6-11,6,11,2023-02-22 14:22:44
1677078766,168865,4-6,4,6,2023-02-22 14:22:46
1677078768,168815,5-7,5,7,2023-02-22 14:22:48
1677078771,168854,4-0,4,0,2023-02-22 14:22:51
1677078777,168775,1-0,1,0,2023-02-22 14:22:57
1677078781,168862,2-0,2,0,2023-02-22 14:23:01
1677078785,168844,1-10,1,10,2023-02-22 14:23:05
1677078787,168783,4-22,4,22,2023-02-22 14:23:07
1677078789,168895,2-23,2,23,2023-02-22 14:23:09
1677078795,168809,3-25,3,25,2023-02-22 14:23:15
1677078797,168804,1-22,1,22,2023-02-22 14:23:17
