timestamp,employee,door
1677070599,168816,1-14
1677070603,168816,1-21
1677070608,168853,5-16
1677070609,168822,5-11
1677070613,168850,5-9
1677070619,168868,3-0
1677070620,168879,1-6
1677070621,168825,1-18
1677070626,168813,3-24
1677070628,168784,6-8
1677070630,168802,4-0
1677070636,168840,1-23
1677070641,168829,6-21
1677070643,168858,6-9
1677070647,168856,4-12
1677070649,168792,6-23
1677070654,168834,0-0
1677070657,168810,2-21
1677070662,168870,5-18
1677070668,168778,5-3
1677070669,168799,3-19
1677070672,168898,0-0
1677070673,168801,6-20
1677070679,168802,4-11
1677070684,168821,1-22
1677070688,168801,6-4
1677070691,168806,5-13
1677070693,168830,3-0
1677070695,168869,2-0
1677070697,168871,3-18
1677070700,168863,4-23
1677070701,168779,6-22
1677070705,168856,4-25
1677070711,168774,1-25
1677070712,168774,1-1
1677070717,168809,2-10
1677070721,168793,4-17
1677070727,168796,2-25
1677070733,168890,5-4
1677070736,168791,5-0
1677070739,168870,5-3
1677070740,168862,2-19
1677070745,168833,1-8
1677070750,168792,6-25
1677070751,168876,3-4
1677070753,168844,6-18
1677070755,168798,2-9
1677070760,168778,5-22
1677070764,168824,5-20
1677070768,168861,2-3
1677070773,168881,4-9
1677070779,168794,5-11
1677070783,168879,1-10
1677070784,168775,2-23
1677070786,168780,1-24
1677070789,168839,5-8
1677070790,168863,4-3
1677070793,168773,2-8
1677070794,168872,1-19
1677070797,168872,1-9
1677070802,168879,1-17
1677070803,168827,1-13
1677070806,168795,4-5
1677070808,168867,4-12
1677070811,168856,4-9
1677070816,168849,1-5
1677070821,168797,1-0
1677070824,168872,1-24
1677070828,168826,5-0
1677070831,168817,2-3
1677070837,168848,0-0
1677070841,168881,4-4
1677070843,168811,4-13
1677070845,168795,4-5
1677070848,168892,3-0
1677070853,168865,6-6
1677070856,168876,3-20
1677070860,168898,2-0
1677070866,168796,2-2
1677070867,168791,5-5
1677070870,168815,2-10
1677070873,168808,6-15
1677070875,168855,2-12
1677070881,168809,1-0
1677070883,168820,1-0
1677070884,168784,6-3
1677070886,168781,6-19
1677070887,168867,4-10
1677070896,168862,6-0
1677070901,168808,6-4
1677070911,168798,2-1
1677070914,168780,1-14
1677070919,168799,3-19
1677070921,168899,6-3
1677070927,168826,5-9
1677070929,168845,2-17
1677070932,168806,5-1
1677070935,168795,4-3
1677070940,168836,2-14
1677070945,168774,1-5
1677070947,168822,5-10
1677070948,168858,6-1
1677070951,168797,1-7
1677070953,168871,3-16
1677070959,168855,2-6
1677070962,168860,4-12
1677070968,168878,2-1
1677070971,168800,2-18
1677070976,168843,1-0
1677070980,168801,6-8
1677070984,168857,1-0
1677070986,168867,4-6
1677070988,168854,4-18
1677070992,168830,6-0
1677070993,168850,5-19
1677070999,168797,1-7
1677071001,168805,5-22
1677071004,168882,2-18
1677071006,168817,2-7
1677071012,168882,2-17
1677071018,168848,4-0
1677071019,168866,4-13
1677071023,168864,3-17
1677071028,168866,4-13
1677071034,168872,1-20
1677071038,168893,6-10
1677071042,168849,1-22
1677071046,168847,2-14
1677071048,168845,2-3
1677071049,168871,3-3
1677071051,168898,2-12
1677071055,168793,4-9
1677071057,168854,4-17
1677071059,168828,3-15
1677071060,168843,3-0
1677071061,168823,0-0
1677071062,168820,1-15
1677071065,168838,2-24
1677071069,168810,0-0
1677071071,168774,1-6
1677071076,168891,6-0
1677071077,168833,1-2
1677071082,168826,5-12
1677071083,168814,4-17
1677071084,168890,5-20
1677071090,168862,6-12
1677071096,168826,5-11
1677071100,168820,1-4
1677071101,168842,1-20
1677071107,168830,6-11
1677071108,168774,1-2
1677071109,168873,1-25
1677071115,168844,6-1
1677071121,168890,5-19
1677071125,168775,1-0
1677071130,168845,2-8
1677071136,168835,6-25
1677071138,168889,6-6
1677071142,168877,2-16
1677071145,168798,2-22
1677071148,168869,2-24
1677071153,168871,1-0
1677071159,168810,3-0
1677071164,168781,6-12
1677071169,168813,3-0
1677071173,168816,1-20
1677071177,168839,5-24
1677071181,168812,3-8
1677071184,168864,3-13
1677071188,168836,2-16
1677071189,168895,1-6
1677071191,168806,5-9
1677071197,168778,5-13
1677071203,168838,2-4
1677071206,168872,1-23
1677071208,168876,3-2
1677071213,168781,6-9
1677071216,168870,5-4
1677071220,168812,3-2
1677071222,168857,1-25
1677071224,168892,3-9
1677071230,168876,1-0
1677071235,168840,1-7
1677071236,168832,1-9
1677071237,168811,4-17
1677071239,168899,6-14
1677071243,168806,5-3
1677071247,168879,1-10
1677071252,168847,2-4
1677071254,168792,6-1
1677071259,168795,4-0
1677071263,168822,5-6
1677071265,168848,0-0
1677071268,168801,6-10
1677071270,168849,1-23
1677071271,168861,2-15
1677071276,168852,6-0
1677071287,168882,2-25
1677071288,168874,6-0
1677071289,168837,2-4
1677071293,168838,2-4
1677071298,168850,5-1
1677071303,168882,3-0
1677071306,168829,6-5
1677071312,168832,1-20
1677071314,168814,4-11
1677071320,168819,6-0
1677071322,168811,1-0
1677071326,168782,6-20
1677071327,168838,2-16
1677071332,168868,3-23
1677071335,168859,3-0
1677071336,168874,6-5
1677071337,168871,1-7
1677071340,168838,2-12
1677071346,168782,6-6
1677071347,168774,1-7
1677071349,168828,3-4
1677071351,168834,4-0
1677071355,168848,3-0
1677071356,168894,5-11
1677071358,168806,5-0
1677071363,168819,6-5
1677071368,168829,6-0
1677071370,168891,6-11
1677071372,168811,1-19
1677071377,168863,4-7
1677071379,168825,1-6
1677071380,168861,2-16
1677071384,168892,3-4
1677071392,168823,6-0
1677071397,168846,0-0
1677071400,168876,1-6
1677071406,168871,1-10
1677071416,168872,0-0
1677071421,168816,1-23
1677071422,168882,3-4
1677071425,168810,1-0
1677071430,168826,5-15
1677071432,168780,1-7
1677071438,168872,4-0
1677071440,168814,0-0
1677071444,168890,5-25
1677071446,168816,1-10
1677071451,168826,5-25
1677071453,168801,6-23
1677071459,168822,5-18
1677071465,168870,5-4
1677071470,168785,5-21
1677071471,168865,6-25
1677071472,168867,4-8
1677071473,168792,6-17
1677071474,168895,1-11
1677071476,168795,4-23
1677071480,168800,5-0
1677071483,168850,5-14
1677071486,168868,3-17
1677071487,168787,5-12
1677071488,168895,1-22
1677071491,168858,1-0
1677071493,168835,6-14
1677071495,168785,5-2
1677071500,168889,6-10
1677071503,168899,6-17
1677071508,168861,2-16
1677071514,168894,5-6
1677071515,168799,3-8
1677071521,168849,1-17
1677071526,168821,1-10
1677071530,168877,2-18
1677071535,168797,1-19
1677071536,168869,2-7
1677071542,168841,3-24
1677071544,168773,2-7
1677071547,168851,2-5
1677071551,168829,6-22
1677071557,168792,6-3
1677071560,168877,2-20
1677071563,168780,1-20
1677071567,168890,5-0
1677071572,168814,3-0
1677071573,168788,0-0
1677071576,168866,4-17
1677071579,168837,2-3
1677071583,168849,1-0
1677071589,168773,2-24
1677071594,168867,4-3
1677071596,168845,2-7
1677071598,168840,1-2
1677071600,168826,1-0
1677071602,168857,1-24
1677071606,168843,3-7
1677071609,168804,2-21
1677071614,168823,6-17
1677071618,168802,0-0
1677071620,168859,3-16
1677071624,168871,1-11
1677071628,168837,5-0
1677071632,168837,5-4
1677071642,168865,5-0
1677071646,168892,6-0
1677071649,168872,4-10
1677071653,168880,1-0
1677071655,168858,1-18
1677071656,168846,4-0
1677071660,168890,5-7
1677071666,168790,4-14
1677071667,168893,6-5
1677071670,168803,1-1
1677071675,168778,2-0
1677071686,168852,6-23
1677071692,168780,1-13
1677071694,168837,5-25
1677071700,168788,4-0
1677071704,168873,1-11
1677071707,168879,1-16
1677071709,168899,6-11
1677071713,168898,2-11
1677071717,168824,3-0
1677071718,168867,4-4
1677071722,168893,6-4
1677071728,168829,6-2
1677071730,168817,2-17
1677071735,168792,6-20
1677071741,168825,1-5
1677071747,168846,3-0
1677071753,168882,3-5
1677071758,168895,1-5
1677071762,168777,1-20
1677071765,168862,6-24
1677071766,168774,1-3
1677071772,168773,2-4
1677071776,168809,0-0
1677071777,168785,5-7
1677071781,168792,6-22
1677071784,168858,1-5
1677071785,168789,4-6
1677071788,168876,1-4
1677071791,168806,5-22
1677071795,168895,1-2
1677071799,168898,2-15
1677071805,168779,6-10
1677071808,168798,2-25
1677071811,168839,5-23
1677071815,168773,2-19
1677071821,168816,1-0
1677071827,168793,4-2
1677071830,168818,6-8
1677071834,168799,0-0
1677071837,168827,1-17
1677071841,168802,3-0
1677071847,168790,6-0
1677071851,168854,4-3
1677071858,168865,3-0
1677071863,168809,1-0
1677071866,168898,2-25
1677071869,168849,1-23
1677071875,168861,2-13
1677071879,168820,1-17
1677071881,168808,6-23
1677071884,168831,6-0
1677071889,168863,4-23
1677071893,168785,2-0
1677071896,168782,6-8
1677071898,168847,2-13
1677071903,168788,4-5
1677071906,168814,3-0
1677071909,168842,1-0
1677071915,168852,6-21
1677071920,168781,6-16
1677071926,168821,3-0
1677071931,168841,3-20
1677071932,168843,1-0
1677071934,168799,5-0
1677071936,168837,5-25
1677071940,168820,1-9
1677071944,168827,1-24
1677071946,168802,3-13
1677071950,168814,3-10
1677071953,168865,3-25
1677071957,168897,2-6
1677071958,168855,4-0
1677071964,168796,6-0
1677071968,168872,4-25
1677071975,168793,4-2
1677071981,168814,3-0
1677071982,168789,4-17
1677071986,168817,2-13
1677071988,168824,3-20
1677071989,168839,5-6
1677071990,168878,2-2
1677071994,168816,1-25
1677072000,168861,2-4
1677072003,168800,0-0
1677072009,168855,4-21
1677072015,168880,1-8
1677072021,168872,4-2
1677072023,168815,0-0
1677072029,168850,5-16
1677072032,168782,6-11
1677072038,168836,2-8
1677072041,168844,6-4
1677072043,168811,1-15
1677072046,168857,5-0
1677072051,168808,6-24
1677072057,168852,6-15
1677072061,168866,4-14
1677072064,168866,3-0
1677072068,168835,6-2
1677072069,168883,2-12
1677072070,168804,6-0
1677072073,168817,2-10
1677072075,168891,6-16
1677072077,168790,6-7
1677072078,168799,5-7
1677072080,168775,3-0
1677072085,168773,2-0
1677072088,168856,2-0
1677072093,168828,3-9
1677072097,168803,1-15
1677072102,168874,6-18
1677072103,168875,0-0
1677072106,168864,3-6
1677072108,168845,2-7
1677072109,168818,6-0
1677072113,168865,5-0
1677072123,168792,6-5
1677072128,168774,1-20
1677072130,168793,4-24
1677072132,168878,2-12
1677072136,168821,3-18
1677072140,168843,1-10
1677072141,168824,3-18
1677072144,168820,1-7
1677072148,168799,5-4
1677072153,168828,3-25
1677072155,168820,1-23
1677072157,168806,5-21
1677072162,168857,5-15
1677072163,168861,2-18
1677072167,168894,5-25
1677072173,168856,3-0
1677072175,168845,2-20
1677072177,168812,3-25
1677072182,168838,2-1
1677072185,168831,6-14
1677072189,168868,3-9
1677072194,168779,6-19
1677072199,168784,6-22
1677072203,168795,4-4
1677072208,168825,1-14
1677072214,168795,4-8
1677072220,168860,4-19
1677072224,168784,6-17
1677072227,168797,2-0
1677072233,168802,3-14
1677072238,168823,5-0
1677072243,168779,6-21
1677072249,168802,3-25
1677072254,168882,3-10
1677072256,168846,3-14
1677072259,168848,5-0
1677072261,168797,2-23
1677072267,168787,4-0
1677072268,168810,1-18
1677072270,168838,2-13
1677072276,168844,6-9
1677072279,168787,5-0
1677072283,168777,1-17
1677072288,168819,6-18
1677072292,168792,6-24
1677072294,168891,6-18
1677072300,168792,6-6
1677072304,168836,2-1
1677072308,168872,4-0
1677072309,168787,5-12
1677072314,168840,1-9
1677072318,168865,4-0
1677072323,168868,3-23
1677072327,168897,2-8
1677072332,168784,6-7
1677072337,168833,1-9
1677072343,168878,2-5
1677072348,168867,4-6
1677072350,168842,1-3
1677072352,168788,4-10
1677072356,168843,1-9
1677072362,168833,2-0
1677072363,168879,1-16
1677072364,168795,5-0
1677072366,168873,6-0
1677072371,168889,0-0
1677072379,168860,4-14
1677072383,168778,2-8
1677072386,168868,3-19
1677072388,168778,4-0
1677072390,168828,3-14
1677072396,168872,4-7
1677072399,168860,4-0
1677072404,168818,6-21
1677072405,168797,2-20
1677072407,168839,5-6
1677072411,168826,0-0
1677072415,168797,2-23
1677072421,168862,6-16
1677072427,168842,1-22
1677072430,168787,3-0
1677072437,168897,2-7
1677072442,168835,6-17
1677072443,168855,4-14
1677072445,168811,2-0
1677072449,168787,4-0
1677072450,168866,3-1
1677072451,168839,5-4
1677072453,168867,4-7
1677072459,168863,4-11
1677072461,168820,1-21
1677072463,168864,5-0
1677072468,168834,4-18
1677072472,168787,6-0
1677072474,168849,1-19
1677072475,168860,2-0
1677072479,168803,1-18
1677072483,168897,2-25
1677072486,168816,1-14
1677072487,168794,5-14
1677072491,168899,6-17
1677072494,168777,1-8
1677072499,168867,4-20
1677072503,168868,3-4
1677072506,168846,3-2
1677072507,168889,3-0
1677072510,168868,3-9
1677072514,168852,4-0
1677072516,168861,2-22
1677072521,168848,5-12
1677072527,168816,1-25
1677072528,168845,2-12
1677072533,168801,6-18
1677072538,168815,2-0
1677072544,168783,4-12
1677072545,168874,6-0
1677072549,168843,4-0
1677072554,168810,1-25
1677072560,168857,5-3
1677072562,168839,5-22
1677072567,168838,2-2
1677072569,168827,1-20
1677072574,168824,3-5
1677072575,168829,6-1
1677072578,168802,3-20
1677072579,168794,5-14
1677072580,168775,3-1
1677072586,168854,4-9
1677072592,168792,6-16
1677072595,168859,0-0
1677072600,168813,3-13
1677072606,168838,2-21
1677072608,168882,3-13
1677072613,168846,3-11
1677072617,168842,1-22
1677072623,168863,4-22
1677072628,168883,2-6
1677072633,168832,1-16
1677072635,168862,6-2
1677072639,168778,4-7
1677072640,168897,2-9
1677072644,168881,4-24
1677072646,168789,4-21
1677072648,168875,4-0
1677072652,168842,1-20
1677072653,168880,1-13
1677072656,168800,4-0
1677072661,168866,3-9
1677072662,168773,2-24
1677072668,168867,4-19
1677072673,168847,2-1
1677072674,168774,1-10
1677072675,168857,5-14
1677072679,168777,1-14
1677072685,168850,5-3
1677072686,168806,5-10
1677072687,168828,3-16
1677072689,168802,3-10
1677072692,168857,5-0
1677072698,168812,3-8
1677072700,168788,1-0
1677072703,168846,3-13
1677072707,168796,6-21
1677072709,168774,1-10
1677072710,168782,6-25
1677072713,168815,5-0
1677072716,168806,5-19
1677072720,168773,2-0
1677072723,168774,1-7
1677072725,168797,2-11
1677072730,168812,3-18
1677072735,168865,4-20
1677072739,168812,3-7
1677072740,168828,3-0
1677072746,168880,6-0
1677072747,168777,1-3
1677072754,168876,1-20
1677072758,168802,3-1
1677072760,168800,4-16
1677072761,168782,6-9
1677072764,168825,1-20
1677072768,168809,1-7
1677072774,168897,2-18
1677072776,168782,5-0
1677072778,168841,3-9
1677072779,168893,2-0
1677072782,168866,3-1
1677072785,168821,3-15
1677072787,168843,3-0
1677072793,168863,4-19
1677072797,168830,6-21
1677072802,168869,2-11
1677072804,168857,5-9
1677072806,168789,1-0
1677072811,168798,2-12
1677072816,168829,6-15
1677072821,168816,1-4
1677072826,168842,1-7
1677072832,168848,5-18
1677072837,168840,1-16
1677072840,168843,1-0
1677072845,168775,3-18
1677072850,168897,2-15
1677072852,168836,2-7
1677072855,168870,5-10
1677072860,168788,1-3
1677072861,168835,6-0
1677072865,168789,1-15
1677072871,168879,1-25
1677072874,168848,5-0
1677072880,168799,5-16
1677072882,168864,5-7
1677072886,168833,2-18
1677072890,168834,4-8
1677072891,168852,4-15
1677072894,168863,4-17
1677072899,168803,1-13
1677072905,168806,5-5
1677072911,168831,6-6
1677072917,168858,1-22
1677072920,168830,6-23
1677072922,168848,5-19
1677072927,168785,2-12
1677072933,168794,5-17
1677072939,168801,6-13
1677072945,168830,6-7
1677072947,168799,5-22
1677072949,168823,5-4
1677072955,168899,6-22
1677072957,168805,5-25
1677072959,168777,1-9
1677072962,168779,6-17
1677072964,168855,4-12
1677072968,168872,4-10
1677072972,168826,3-0
1677072978,168797,2-22
1677072984,168856,3-21
1677072987,168790,6-9
1677072993,168830,6-20
1677072997,168825,1-7
1677072998,168873,6-15
1677073002,168787,5-0
1677073007,168889,3-21
1677073012,168842,1-7
1677073014,168845,2-0
1677073016,168795,5-7
1677073018,168835,6-16
1677073020,168832,1-1
1677073024,168870,5-25
1677073028,168877,2-22
1677073036,168878,2-13
1677073040,168778,4-13
1677073044,168782,5-15
1677073050,168836,2-22
1677073054,168781,6-20
1677073060,168848,5-3
1677073064,168859,6-0
1677073069,168824,3-16
1677073072,168792,6-0
1677073076,168899,6-12
1677073080,168795,5-6
1677073081,168797,2-21
1677073084,168881,4-22
1677073089,168836,2-8
1677073094,168845,2-19
1677073098,168840,6-0
1677073102,168877,2-6
1677073107,168813,1-0
1677073112,168875,2-0
1677073115,168882,2-0
1677073118,168863,2-0
1677073119,168873,6-16
1677073123,168818,6-7
1677073127,168814,3-22
1677073128,168865,4-18
1677073131,168863,3-0
1677073137,168812,3-23
1677073142,168822,5-15
1677073143,168783,4-22
1677073148,168826,3-18
1677073152,168832,1-6
1677073155,168809,1-22
1677073159,168809,1-2
1677073164,168795,5-14
1677073169,168780,1-23
1677073172,168830,6-10
1677073176,168881,1-0
1677073182,168799,5-3
1677073185,168893,2-15
1677073191,168834,5-0
1677073196,168846,3-3
1677073201,168833,1-0
1677073205,168853,5-16
1677073210,168787,5-13
1677073216,168835,6-4
1677073219,168801,6-4
1677073224,168838,2-7
1677073226,168773,2-15
1677073228,168890,5-13
1677073230,168868,3-15
1677073232,168835,6-14
1677073234,168808,6-12
1677073239,168792,6-4
1677073242,168865,4-14
1677073248,168871,1-22
1677073254,168851,2-11
1677073265,168798,2-10
1677073267,168842,1-5
1677073269,168871,1-16
1677073271,168806,5-15
1677073273,168847,4-0
1677073278,168883,2-19
1677073283,168797,2-20
1677073286,168883,5-0
1677073292,168872,4-2
1677073296,168842,1-24
1677073300,168798,2-15
1677073305,168784,6-21
1677073311,168793,0-0
1677073312,168872,5-0
1677073313,168868,3-17
1677073314,168785,2-15
1677073320,168895,0-0
1677073325,168777,1-24
1677073329,168841,3-19
1677073332,168822,5-13
1677073337,168825,1-17
1677073340,168820,1-21
1677073344,168881,1-25
1677073354,168819,6-18
1677073360,168833,1-16
1677073361,168890,4-0
1677073367,168874,0-0
1677073373,168865,4-16
1677073378,168832,1-7
1677073381,168812,3-20
1677073384,168821,5-0
1677073392,168825,4-0
1677073394,168801,6-18
1677073397,168869,2-10
1677073402,168840,6-3
1677073408,168878,5-0
1677073414,168812,3-1
1677073415,168803,1-17
1677073416,168795,5-14
1677073422,168881,2-0
1677073426,168782,5-13
1677073430,168837,0-0
1677073431,168801,6-15
1677073432,168803,1-24
1677073438,168833,1-7
1677073440,168875,2-25
1677073443,168831,6-17
1677073445,168863,6-0
1677073447,168802,3-8
1677073449,168784,6-11
1677073452,168821,5-3
1677073458,168817,2-6
1677073463,168858,1-6
1677073468,168899,6-22
1677073469,168844,6-22
1677073470,168875,2-8
1677073471,168821,5-11
1677073473,168840,2-0
1677073477,168856,3-25
1677073482,168895,2-0
1677073484,168846,1-0
1677073486,168839,5-21
1677073489,168892,6-22
1677073490,168800,4-1
1677073496,168862,6-19
1677073501,168806,5-10
1677073502,168839,4-0
1677073508,168891,6-3
1677073510,168842,1-13
1677073516,168855,4-11
1677073520,168809,1-12
1677073525,168818,6-22
1677073527,168860,2-24
1677073531,168874,1-0
1677073535,168811,2-15
1677073540,168825,4-24
1677073544,168866,3-10
1677073547,168842,4-0
1677073551,168874,1-1
1677073552,168798,2-10
1677073556,168811,6-0
1677073558,168788,1-13
1677073561,168773,2-4
1677073567,168819,3-0
1677073572,168877,2-15
1677073576,168873,6-10
1677073577,168819,3-2
1677073580,168813,1-16
1677073586,168775,6-0
1677073588,168824,2-0
1677073593,168890,4-13
1677073596,168846,1-13
1677073599,168837,6-0
1677073608,168806,5-14
1677073614,168854,0-0
1677073619,168880,6-20
1677073621,168870,6-0
1677073623,168848,5-0
1677073624,168787,6-0
1677073629,168889,3-8
1677073634,168777,0-0
1677073637,168802,3-23
1677073642,168862,4-0
1677073648,168800,4-19
1677073651,168813,4-0
1677073661,168857,2-0
1677073663,168813,4-25
1677073669,168890,4-2
1677073672,168874,1-23
1677073673,168863,6-1
1677073675,168852,4-12
1677073679,168858,1-17
1677073683,168819,3-4
1677073686,168853,5-5
1677073688,168800,4-13
1677073692,168883,5-3
1677073697,168891,6-2
1677073699,168816,1-17
1677073702,168831,6-0
1677073708,168895,2-11
1677073709,168890,4-22
1677073714,168867,4-9
1677073718,168877,3-0
1677073727,168827,1-20
1677073732,168822,0-0
1677073737,168893,2-1
1677073738,168796,6-23
1677073740,168846,1-6
1677073741,168822,3-0
1677073746,168889,3-25
1677073747,168875,2-23
1677073754,168800,4-2
1677073758,168850,5-17
1677073759,168841,3-11
1677073766,168878,5-19
1677073772,168842,4-20
1677073774,168845,1-0
1677073779,168892,6-17
1677073781,168819,3-21
1677073787,168785,2-25
1677073788,168812,2-0
1677073794,168827,5-0
1677073799,168785,2-25
1677073801,168840,2-7
1677073802,168801,6-7
1677073803,168898,0-0
1677073806,168826,0-0
1677073808,168809,1-5
1677073811,168856,3-19
1677073817,168811,6-18
1677073819,168784,6-18
1677073823,168856,3-5
1677073827,168810,1-17
1677073833,168815,5-14
1677073835,168899,6-4
1677073838,168893,2-11
1677073842,168818,6-20
1677073844,168854,1-0
1677073849,168844,1-0
1677073854,168792,3-0
1677073857,168883,5-16
1677073860,168882,2-14
1677073866,168840,2-4
1677073870,168787,6-8
1677073875,168815,5-6
1677073881,168785,2-24
1677073886,168883,5-12
1677073891,168800,4-14
1677073895,168797,2-24
1677073897,168782,5-16
1677073898,168881,2-20
1677073904,168880,6-24
1677073905,168877,3-18
1677073906,168866,3-6
1677073909,168848,5-10
1677073912,168777,1-0
1677073915,168824,2-13
1677073917,168872,0-0
1677073918,168852,4-4
1677073923,168773,0-0
1677073929,168821,5-6
1677073934,168882,2-19
1677073940,168871,1-6
1677073941,168813,4-3
1677073947,168812,2-3
1677073951,168836,0-0
1677073953,168848,5-22
1677073957,168868,3-20
1677073959,168787,1-0
1677073963,168872,6-0
1677073964,168895,2-6
1677073967,168797,2-10
1677073971,168805,5-1
1677073975,168866,3-17
1677073976,168808,6-9
1677073979,168857,2-1
1677073983,168806,5-21
1677073984,168892,6-18
1677073989,168851,2-9
1677073993,168873,6-25
1677073996,168883,5-6
1677073998,168801,6-15
1677074004,168816,3-0
1677074008,168792,3-16
1677074015,168865,4-2
1677074017,168787,1-10
1677074020,168803,1-25
1677074022,168809,1-2
1677074026,168851,2-1
1677074028,168834,6-0
1677074032,168862,4-5
1677074034,168859,0-0
1677074038,168841,3-12
1677074043,168850,5-23
1677074049,168777,5-0
1677074054,168858,0-0
1677074058,168778,4-0
1677074062,168801,6-14
1677074065,168844,1-2
1677074071,168775,6-10
1677074073,168837,6-6
1677074077,168843,0-0
1677074078,168801,6-19
1677074084,168881,2-10
1677074088,168816,3-0
1677074094,168855,4-2
1677074095,168845,1-21
1677074098,168882,2-3
1677074104,168892,6-14
1677074109,168874,1-21
1677074112,168803,1-24
1677074115,168781,6-25
1677074117,168802,2-0
1677074122,168867,4-0
1677074127,168877,2-0
1677074128,168852,4-22
1677074133,168793,6-0
1677074137,168879,0-0
1677074142,168882,2-17
1677074148,168819,3-2
1677074153,168823,5-21
1677074159,168824,2-13
1677074161,168787,3-0
1677074167,168795,5-3
1677074169,168870,0-0
1677074172,168872,6-6
1677074178,168843,2-0
1677074181,168823,5-2
1677074184,168805,5-22
1677074189,168777,5-22
1677074191,168834,6-11
1677074196,168869,2-14
1677074197,168865,4-0
1677074202,168841,3-10
1677074203,168878,5-1
1677074206,168897,2-17
1677074210,168872,6-7
1677074216,168785,2-14
1677074222,168785,2-18
1677074223,168827,5-2
1677074225,168873,6-19
1677074229,168898,5-0
1677074232,168867,4-3
1677074235,168829,6-13
1677074237,168801,4-0
1677074240,168775,6-4
1677074244,168812,2-21
1677074249,168783,4-24
1677074250,168830,6-2
1677074252,168848,5-9
1677074255,168854,1-25
1677074257,168809,3-0
1677074263,168834,6-17
1677074267,168830,6-7
1677074271,168848,5-18
1677074274,168869,2-13
1677074275,168827,5-23
1677074281,168795,5-9
1677074286,168857,2-1
1677074287,168854,3-0
1677074288,168840,2-3
1677074290,168823,5-7
1677074295,168843,3-0
1677074300,168834,6-15
1677074304,168881,2-14
1677074307,168836,6-0
1677074308,168794,5-8
1677074312,168837,6-12
1677074314,168832,1-19
1677074318,168794,5-20
1677074324,168894,3-0
1677074325,168889,3-7
1677074330,168811,5-0
1677074331,168846,2-0
1677074335,168813,4-2
1677074339,168837,6-21
1677074345,168819,3-7
1677074351,168814,3-24
1677074359,168843,3-7
1677074360,168827,5-15
1677074361,168891,6-14
1677074362,168797,2-19
1677074367,168792,5-0
1677074373,168830,6-25
1677074376,168860,2-21
1677074377,168819,3-22
1677074379,168867,4-13
1677074383,168814,3-21
1677074384,168823,4-0
1677074389,168873,3-0
1677074392,168826,4-0
1677074394,168861,2-6
1677074398,168865,4-11
1677074400,168779,6-17
1677074403,168857,2-3
1677074406,168892,6-0
1677074407,168794,5-1
1677074409,168870,4-0
1677074410,168889,3-6
1677074413,168863,6-18
1677074419,168778,4-17
1677074421,168781,6-5
1677074425,168889,3-0
1677074430,168798,0-0
1677074432,168870,4-22
1677074438,168793,6-3
1677074444,168833,1-12
1677074449,168850,5-3
1677074454,168813,4-5
1677074455,168797,2-22
1677074456,168863,1-0
1677074459,168797,2-16
1677074464,168813,4-14
1677074465,168872,6-10
1677074469,168894,3-3
1677074470,168817,2-3
1677074472,168801,4-0
1677074474,168895,2-15
1677074475,168847,4-18
1677074476,168781,6-24
1677074479,168880,6-2
1677074480,168819,5-0
1677074484,168837,6-1
1677074486,168845,1-25
1677074490,168808,6-23
1677074495,168831,6-20
1677074500,168838,2-17
1677074503,168841,3-1
1677074508,168845,1-22
1677074512,168824,2-6
1677074513,168822,3-22
1677074519,168851,2-17
1677074522,168892,6-8
1677074525,168893,2-2
1677074531,168882,2-19
1677074534,168792,1-0
1677074536,168892,3-0
1677074538,168866,3-0
1677074542,168877,4-0
1677074544,168883,5-22
1677074550,168844,3-0
1677074556,168846,2-17
1677074561,168846,5-0
1677074566,168865,4-20
1677074571,168813,4-20
1677074574,168842,4-6
1677074576,168898,5-15
1677074578,168877,4-24
1677074581,168847,4-24
1677074586,168811,5-25
1677074590,168847,4-18
1677074596,168895,2-10
1677074597,168811,3-0
1677074601,168799,5-24
1677074606,168891,6-5
1677074607,168874,1-19
1677074608,168804,6-14
1677074613,168804,4-0
1677074619,168828,3-21
1677074621,168869,2-17
1677074626,168844,1-0
1677074630,168855,4-3
1677074635,168898,5-4
1677074638,168824,2-4
1677074644,168883,5-4
1677074647,168835,0-0
1677074652,168779,6-17
1677074653,168856,3-0
1677074656,168898,5-17
1677074661,168780,1-22
1677074664,168846,5-20
1677074666,168890,4-16
1677074668,168882,2-13
1677074671,168775,6-10
1677074676,168870,4-17
1677074678,168788,1-25
1677074682,168804,4-12
1677074685,168843,3-14
1677074690,168865,4-21
1677074695,168883,5-15
1677074698,168797,2-18
1677074700,168831,6-24
1677074706,168812,2-13
1677074707,168802,2-2
1677074708,168856,3-22
1677074712,168852,4-19
1677074713,168832,1-13
1677074715,168783,4-15
1677074722,168780,1-23
1677074724,168825,4-2
1677074726,168819,5-3
1677074729,168852,4-13
1677074734,168811,3-19
1677074737,168825,4-1
1677074738,168821,5-19
1677074740,168821,5-19
1677074742,168849,0-0
1677074747,168821,5-6
1677074752,168858,3-0
1677074757,168784,6-25
1677074761,168818,0-0
1677074767,168851,2-7
1677074771,168873,3-20
1677074775,168828,3-1
1677074778,168834,6-6
1677074784,168774,1-24
1677074789,168836,6-12
1677074793,168879,1-0
1677074799,168841,3-23
1677074805,168816,0-0
1677074811,168859,3-0
1677074815,168842,5-0
1677074816,168846,5-22
